Thorlabs Single Photon Counter Data Export

Date (YYYY-MM-DD):	2025-08-15
Time (HH:MM:SS):	15:12:04
Device Name:	SPCM50A
Serial Number:	M00296614
GUI Revision:	1.0 Build 23
Driver Revision:	1.1.0
Firmware Revision:	1.0.0

Application settings:
Operating Mode:	Free Running Timed Counter
Bin Length [ms]:	1
Time between Bins [ms]:	0.001
Pulse Blind Time [ns]:	0
Trigger Edge:	non-applicable
Array Measurement:	Yes
Array Measurement Continuously:	No
Bins per Array:	5000
Active APD Gating:	No
Fan Off:	No

Bin Number 	Counts per Bin 	Remarks
        1	          214 	
        2	          183 	
        3	          202 	
        4	          218 	
        5	          185 	
        6	          186 	
        7	          194 	
        8	          180 	
        9	          188 	
       10	          202 	
       11	          193 	
       12	          173 	
       13	          174 	
       14	          200 	
       15	          180 	
       16	          208 	
       17	          203 	
       18	          205 	
       19	          178 	
       20	          204 	
       21	          166 	
       22	          176 	
       23	          178 	
       24	          205 	
       25	          200 	
       26	          172 	
       27	          195 	
       28	          200 	
       29	          171 	
       30	          204 	
       31	          218 	
       32	          216 	
       33	          189 	
       34	          182 	
       35	          177 	
       36	          229 	
       37	          192 	
       38	          181 	
       39	          220 	
       40	          215 	
       41	          170 	
       42	          222 	
       43	          182 	
       44	          204 	
       45	          208 	
       46	          202 	
       47	          169 	
       48	          194 	
       49	          190 	
       50	          168 	
       51	          214 	
       52	          199 	
       53	          190 	
       54	          199 	
       55	          196 	
       56	          198 	
       57	          197 	
       58	          179 	
       59	          186 	
       60	          195 	
       61	          204 	
       62	          168 	
       63	          185 	
       64	          205 	
       65	          171 	
       66	          199 	
       67	          191 	
       68	          180 	
       69	          217 	
       70	          223 	
       71	          188 	
       72	          205 	
       73	          200 	
       74	          187 	
       75	          182 	
       76	          223 	
       77	          210 	
       78	          168 	
       79	          172 	
       80	          203 	
       81	          186 	
       82	          194 	
       83	          173 	
       84	          181 	
       85	          199 	
       86	          173 	
       87	          210 	
       88	          177 	
       89	          213 	
       90	          194 	
       91	          213 	
       92	          203 	
       93	          200 	
       94	          186 	
       95	          208 	
       96	          189 	
       97	          179 	
       98	          189 	
       99	          215 	
      100	          194 	
      101	          184 	
      102	          188 	
      103	          197 	
      104	          190 	
      105	          183 	
      106	          201 	
      107	          192 	
      108	          181 	
      109	          158 	
      110	          178 	
      111	          184 	
      112	          190 	
      113	          182 	
      114	          215 	
      115	          193 	
      116	          177 	
      117	          208 	
      118	          177 	
      119	          182 	
      120	          211 	
      121	          199 	
      122	          207 	
