# bins en theta = 360.00 deg
# bin_length_s = 0.001000
# bin	counts	CPS
1	77	77000.000
2	110	110000.000
3	96	96000.000
4	80	80000.000
5	91	91000.000
6	82	82000.000
7	96	96000.000
8	89	89000.000
9	90	90000.000
10	83	83000.000
11	81	81000.000
12	78	78000.000
13	103	103000.000
14	87	87000.000
15	87	87000.000
16	56	56000.000
17	89	89000.000
18	90	90000.000
19	80	80000.000
20	99	99000.000
21	83	83000.000
22	100	100000.000
23	81	81000.000
24	83	83000.000
25	91	91000.000
26	76	76000.000
27	92	92000.000
28	82	82000.000
29	96	96000.000
30	107	107000.000
31	71	71000.000
32	110	110000.000
33	87	87000.000
34	90	90000.000
35	83	83000.000
36	93	93000.000
37	96	96000.000
38	82	82000.000
39	83	83000.000
40	89	89000.000
41	85	85000.000
42	88	88000.000
43	80	80000.000
44	98	98000.000
45	90	90000.000
46	115	115000.000
47	82	82000.000
48	78	78000.000
49	74	74000.000
50	77	77000.000
51	96	96000.000
52	90	90000.000
53	75	75000.000
54	79	79000.000
55	80	80000.000
56	92	92000.000
57	86	86000.000
58	81	81000.000
59	75	75000.000
60	91	91000.000
61	87	87000.000
62	87	87000.000
63	92	92000.000
64	94	94000.000
65	88	88000.000
66	87	87000.000
67	97	97000.000
68	87	87000.000
69	86	86000.000
70	73	73000.000
71	93	93000.000
72	98	98000.000
73	68	68000.000
74	77	77000.000
75	89	89000.000
76	87	87000.000
77	96	96000.000
78	112	112000.000
79	85	85000.000
80	83	83000.000
81	79	79000.000
82	81	81000.000
83	94	94000.000
84	84	84000.000
85	105	105000.000
86	93	93000.000
87	89	89000.000
88	87	87000.000
89	69	69000.000
90	106	106000.000
91	99	99000.000
92	89	89000.000
93	78	78000.000
94	77	77000.000
95	76	76000.000
96	82	82000.000
97	80	80000.000
98	87	87000.000
99	94	94000.000
100	96	96000.000
101	84	84000.000
102	88	88000.000
103	82	82000.000
104	93	93000.000
105	78	78000.000
106	91	91000.000
107	90	90000.000
108	75	75000.000
109	90	90000.000
110	96	96000.000
111	94	94000.000
112	102	102000.000
113	84	84000.000
114	74	74000.000
115	103	103000.000
116	92	92000.000
117	77	77000.000
118	84	84000.000
119	86	86000.000
120	89	89000.000
121	93	93000.000
122	95	95000.000
123	75	75000.000
124	86	86000.000
125	89	89000.000
126	75	75000.000
127	94	94000.000
128	78	78000.000
129	89	89000.000
130	79	79000.000
131	80	80000.000
132	84	84000.000
133	94	94000.000
134	87	87000.000
135	86	86000.000
136	86	86000.000
137	86	86000.000
138	95	95000.000
139	73	73000.000
140	84	84000.000
141	95	95000.000
142	83	83000.000
143	89	89000.000
144	85	85000.000
145	100	100000.000
146	108	108000.000
147	97	97000.000
148	93	93000.000
149	82	82000.000
150	72	72000.000
151	80	80000.000
152	94	94000.000
153	80	80000.000
154	86	86000.000
155	73	73000.000
156	89	89000.000
157	90	90000.000
158	84	84000.000
159	91	91000.000
160	92	92000.000
161	90	90000.000
162	99	99000.000
163	87	87000.000
164	94	94000.000
165	91	91000.000
166	100	100000.000
167	97	97000.000
168	106	106000.000
169	90	90000.000
170	107	107000.000
171	88	88000.000
172	99	99000.000
173	67	67000.000
174	78	78000.000
175	75	75000.000
176	84	84000.000
177	84	84000.000
178	87	87000.000
179	81	81000.000
180	97	97000.000
181	84	84000.000
182	114	114000.000
183	77	77000.000
184	86	86000.000
185	93	93000.000
186	74	74000.000
187	92	92000.000
188	80	80000.000
189	103	103000.000
190	87	87000.000
191	94	94000.000
192	104	104000.000
193	102	102000.000
194	78	78000.000
195	97	97000.000
196	80	80000.000
197	84	84000.000
198	91	91000.000
199	85	85000.000
200	96	96000.000
201	86	86000.000
202	78	78000.000
203	108	108000.000
204	95	95000.000
205	97	97000.000
206	99	99000.000
207	101	101000.000
208	97	97000.000
209	77	77000.000
210	97	97000.000
211	87	87000.000
212	82	82000.000
213	98	98000.000
214	81	81000.000
215	81	81000.000
216	121	121000.000
217	92	92000.000
218	90	90000.000
219	81	81000.000
220	103	103000.000
221	98	98000.000
222	100	100000.000
223	96	96000.000
224	98	98000.000
225	93	93000.000
226	88	88000.000
227	94	94000.000
228	96	96000.000
229	78	78000.000
230	74	74000.000
231	98	98000.000
232	99	99000.000
233	86	86000.000
234	89	89000.000
235	96	96000.000
236	91	91000.000
237	81	81000.000
238	107	107000.000
239	82	82000.000
240	104	104000.000
241	82	82000.000
242	106	106000.000
243	93	93000.000
244	85	85000.000
245	83	83000.000
246	89	89000.000
247	84	84000.000
248	88	88000.000
249	98	98000.000
250	92	92000.000
251	93	93000.000
252	87	87000.000
253	97	97000.000
254	84	84000.000
255	95	95000.000
256	93	93000.000
257	95	95000.000
258	101	101000.000
259	91	91000.000
260	86	86000.000
261	108	108000.000
262	85	85000.000
263	88	88000.000
264	90	90000.000
265	95	95000.000
266	77	77000.000
267	97	97000.000
268	83	83000.000
269	74	74000.000
270	97	97000.000
271	91	91000.000
272	89	89000.000
273	82	82000.000
274	79	79000.000
275	91	91000.000
276	87	87000.000
277	93	93000.000
278	68	68000.000
279	86	86000.000
280	77	77000.000
281	91	91000.000
282	87	87000.000
283	83	83000.000
284	94	94000.000
285	94	94000.000
286	96	96000.000
287	101	101000.000
288	99	99000.000
289	79	79000.000
290	84	84000.000
291	86	86000.000
292	76	76000.000
293	72	72000.000
294	96	96000.000
295	108	108000.000
296	104	104000.000
297	88	88000.000
298	80	80000.000
299	103	103000.000
300	87	87000.000
301	87	87000.000
302	83	83000.000
303	87	87000.000
304	91	91000.000
305	88	88000.000
306	91	91000.000
307	76	76000.000
308	79	79000.000
309	86	86000.000
310	106	106000.000
311	89	89000.000
312	82	82000.000
313	68	68000.000
314	72	72000.000
315	100	100000.000
316	80	80000.000
317	96	96000.000
318	92	92000.000
319	95	95000.000
320	105	105000.000
321	74	74000.000
322	76	76000.000
323	111	111000.000
324	89	89000.000
325	91	91000.000
326	91	91000.000
327	82	82000.000
328	98	98000.000
329	99	99000.000
330	93	93000.000
331	84	84000.000
332	82	82000.000
333	99	99000.000
334	99	99000.000
335	88	88000.000
336	81	81000.000
337	80	80000.000
338	85	85000.000
339	96	96000.000
340	82	82000.000
341	94	94000.000
342	101	101000.000
343	106	106000.000
344	106	106000.000
345	91	91000.000
346	81	81000.000
347	84	84000.000
348	95	95000.000
349	98	98000.000
350	88	88000.000
351	93	93000.000
352	97	97000.000
353	83	83000.000
354	98	98000.000
355	82	82000.000
356	94	94000.000
357	97	97000.000
358	101	101000.000
359	103	103000.000
360	78	78000.000
361	102	102000.000
362	89	89000.000
363	70	70000.000
364	86	86000.000
365	78	78000.000
366	91	91000.000
367	95	95000.000
368	94	94000.000
369	86	86000.000
370	86	86000.000
371	86	86000.000
372	66	66000.000
373	99	99000.000
374	85	85000.000
375	76	76000.000
376	81	81000.000
377	84	84000.000
378	113	113000.000
379	88	88000.000
380	77	77000.000
381	84	84000.000
382	91	91000.000
383	84	84000.000
384	85	85000.000
385	88	88000.000
386	89	89000.000
387	82	82000.000
388	84	84000.000
389	77	77000.000
390	62	62000.000
391	83	83000.000
392	74	74000.000
393	89	89000.000
394	92	92000.000
395	72	72000.000
396	87	87000.000
397	82	82000.000
398	91	91000.000
399	91	91000.000
400	86	86000.000
401	84	84000.000
402	114	114000.000
403	101	101000.000
